seq,rtt_ms,status
8839,3.884300,OK
8840,4.080600,OK
8841,4.796700,OK
8842,3.924600,OK
8843,4.689900,OK
8844,4.008200,OK
8845,3.988400,OK
8846,4.957400,OK
8847,5.119400,OK
8848,5.182300,OK
8849,4.884300,OK
8850,4.850500,OK
8851,4.946000,OK
8852,4.919400,OK
8853,4.855600,OK
8854,4.025400,OK
8855,4.046100,OK
8856,4.017900,OK
8857,4.914900,OK
8858,5.022400,OK
8859,4.993100,OK
8860,4.188500,OK
8861,4.231200,OK
8862,5.058200,OK
8863,4.900600,OK
8864,4.985200,OK
8865,4.964100,OK
8866,4.923700,OK
8867,4.184900,OK
8868,4.613000,OK
8869,4.797600,OK
8870,4.696800,OK
8871,4.747600,OK
8872,4.798800,OK
8873,4.802700,OK
8874,4.642500,OK
8875,4.621800,OK
8876,4.462900,OK
8877,4.960500,OK
8878,4.883000,OK
8879,4.890400,OK
8880,4.759400,OK
8881,5.757700,OK
8882,4.991900,OK
8883,4.994200,OK
8884,4.635400,OK
8885,4.937700,OK
8886,4.970400,OK
8887,4.855600,OK
8888,4.900200,OK
8889,4.440200,OK
8890,5.307100,OK
8891,4.665700,OK
8892,4.781700,OK
8893,4.791000,OK
8894,4.986600,OK
8895,4.654100,OK
8896,4.881100,OK
8897,4.601000,OK
8898,5.964900,OK
8899,4.802100,OK
8900,4.827100,OK
8901,4.973600,OK
8902,5.162100,OK
8903,4.924800,OK
8904,4.858600,OK
8905,5.022000,OK
8906,5.397600,OK
8907,5.658500,OK
8908,4.752900,OK
8909,4.884500,OK
8910,5.668200,OK
8911,4.751700,OK
8912,5.411200,OK
8913,3.763700,OK
8914,3.880400,OK
8915,3.900900,OK
8916,4.015500,OK
8917,3.743300,OK
8918,4.512400,OK
8919,3.999900,OK
8920,3.781000,OK
8921,4.379500,OK
8922,4.153400,OK
8923,3.919800,OK
8924,4.085700,OK
8925,4.186500,OK
8926,3.997200,OK
8927,4.665000,OK
8928,4.903600,OK
8929,4.709200,OK
8930,4.656700,OK
8931,4.761700,OK
8932,4.827100,OK
8933,3.904100,OK
8934,3.974800,OK
8935,4.546100,OK
8936,3.978200,OK
8937,4.570200,OK
8938,4.314600,OK
8939,4.164900,OK
8940,4.845700,OK
8941,4.620200,OK
8942,3.924700,OK
8943,4.120100,OK
8944,4.878100,OK
8945,4.767100,OK
8946,5.023200,OK
8947,4.804800,OK
8948,4.874200,OK
8949,4.842000,OK
8950,3.961500,OK
8951,4.900300,OK
8952,4.813100,OK
8953,4.916500,OK
8954,4.928300,OK
8955,5.000700,OK
8956,5.004200,OK
8957,4.928400,OK
8958,4.278800,OK
8959,5.131000,OK
8960,4.976300,OK
8961,4.905500,OK
8962,5.120100,OK
8963,4.850100,OK
8964,4.903100,OK
8965,4.400300,OK
8966,5.063100,OK
8967,4.968500,OK
8968,5.101800,OK
8969,4.816700,OK
8970,5.039900,OK
8971,4.483100,OK
8972,4.421900,OK
8973,4.356600,OK
8974,4.273700,OK
8975,4.887600,OK
8976,4.457600,OK
8977,5.027000,OK
8978,4.606600,OK
8979,4.611300,OK
8980,4.842200,OK
8981,4.927400,OK
8982,4.718800,OK
8983,4.805300,OK
8984,4.461900,OK
8985,4.890700,OK
8986,4.787100,OK
8987,4.806900,OK
8988,4.976900,OK
8989,5.200100,OK
8990,4.770400,OK
8991,5.106400,OK
8992,4.832800,OK
8993,4.743100,OK
8994,4.938400,OK
8995,5.064900,OK
8996,4.937600,OK
8997,4.682900,OK
8998,4.922500,OK
8999,4.947000,OK
9000,4.928900,OK
9001,4.845900,OK
9002,4.604200,OK
9003,4.827300,OK
9004,4.853100,OK
9005,4.964500,OK
9006,4.943400,OK
9007,5.440700,OK
9008,4.813600,OK
9009,4.974800,OK
9010,4.697700,OK
9011,4.838300,OK
9012,4.950600,OK
9013,5.214100,OK
9014,4.941900,OK
9015,5.103400,OK
9016,4.196000,OK
9017,4.898000,OK
9018,5.243100,OK
9019,5.429300,OK
9020,4.588800,OK
9021,4.347900,OK
9022,4.316200,OK
9023,3.743300,OK
9024,4.028000,OK
9025,4.274200,OK
9026,4.349300,OK
9027,4.402100,OK
9028,4.355700,OK
9029,4.482500,OK
9030,4.358900,OK
9031,4.364600,OK
9032,4.492100,OK
9033,4.312000,OK
9034,4.751900,OK
9035,4.805900,OK
9036,4.635200,OK
9037,3.910900,OK
9038,3.823800,OK
9039,4.015300,OK
9040,4.738400,OK
9041,4.815800,OK
9042,4.671600,OK
9043,4.590400,OK
9044,4.617100,OK
9045,3.916500,OK
9046,4.793500,OK
9047,4.483300,OK
9048,4.185900,OK
9049,4.179300,OK
9050,4.908400,OK
9051,3.921900,OK
9052,4.958700,OK
9053,3.932200,OK
9054,4.449300,OK
9055,4.280400,OK
9056,4.404000,OK
9057,4.233900,OK
9058,4.512400,OK
9059,4.123000,OK
9060,4.159500,OK
9061,4.989700,OK
9062,4.604100,OK
9063,4.983200,OK
9064,4.946200,OK
9065,4.989800,OK
9066,4.781700,OK
9067,5.030200,OK
9068,4.804700,OK
9069,5.158200,OK
9070,4.683200,OK
9071,5.982200,OK
9072,4.829000,OK
9073,4.909000,OK
9074,4.987300,OK
9075,4.596600,OK
9076,4.751600,OK
9077,4.589000,OK
9078,4.760900,OK
9079,4.868600,OK
9080,4.982000,OK
9081,4.418000,OK
9082,4.178500,OK
9083,4.195300,OK
9084,4.905800,OK
9085,4.897000,OK
9086,4.875900,OK
9087,4.971100,OK
9088,4.714700,OK
9089,4.785900,OK
9090,5.058900,OK
9091,4.751700,OK
9092,4.892000,OK
9093,4.822100,OK
9094,4.768100,OK
9095,4.932600,OK
9096,4.677000,OK
9097,4.879700,OK
9098,4.974600,OK
9099,5.007600,OK
9100,5.109400,OK
9101,5.113900,OK
9102,4.895700,OK
9103,4.373400,OK
9104,5.446700,OK
9105,4.754600,OK
9106,5.070900,OK
9107,4.691200,OK
9108,4.868000,OK
9109,4.619400,OK
9110,5.073000,OK
9111,4.978600,OK
9112,5.255600,OK
9113,4.942700,OK
9114,4.724800,OK
9115,4.792400,OK
9116,4.946500,OK
9117,5.186500,OK
9118,5.113100,OK
9119,4.919600,OK
9120,5.051800,OK
9121,4.963200,OK
9122,4.866500,OK
9123,4.936800,OK
9124,5.098000,OK
9125,5.231600,OK
9126,4.955100,OK
9127,5.816900,OK
9128,4.849400,OK
9129,5.093700,OK
9130,4.757800,OK
9131,5.064300,OK
9132,3.935200,OK
9133,4.017000,OK
9134,4.213300,OK
9135,4.045000,OK
9136,3.787200,OK
9137,4.273100,OK
9138,4.957500,OK
9139,4.239000,OK
9140,4.139000,OK
9141,3.968800,OK
9142,3.945400,OK
9143,4.189700,OK
9144,4.141400,OK
9145,4.175800,OK
9146,4.235100,OK
9147,4.272200,OK
9148,3.949200,OK
9149,4.368500,OK
9150,4.250800,OK
9151,4.451800,OK
9152,4.446400,OK
9153,4.069400,OK
9154,4.498500,OK
9155,4.002900,OK
9156,4.719400,OK
9157,4.822900,OK
9158,3.882000,OK
9159,3.899000,OK
9160,4.752500,OK
9161,3.852500,OK
9162,4.874500,OK
9163,4.731400,OK
9164,4.043000,OK
9165,3.901300,OK
9166,4.830700,OK
9167,3.957800,OK
9168,4.835800,OK
9169,4.710100,OK
9170,3.909000,OK
9171,4.673300,OK
9172,4.777000,OK
9173,4.895400,OK
9174,4.769600,OK
9175,3.939800,OK
9176,4.242600,OK
9177,4.936800,OK
9178,4.943500,OK
9179,4.914800,OK
9180,4.654800,OK
9181,4.888400,OK
9182,5.006100,OK
9183,4.078600,OK
9184,4.162400,OK
9185,4.073300,OK
9186,4.279500,OK
9187,5.175200,OK
9188,4.470900,OK
9189,4.265400,OK
9190,4.034300,OK
9191,4.917200,OK
9192,4.904200,OK
9193,4.096100,OK
9194,4.689100,OK
9195,4.367100,OK
9196,4.288700,OK
9197,5.125600,OK
9198,4.162300,OK
9199,5.184000,OK
9200,4.482600,OK
9201,4.837500,OK
9202,4.554800,OK
9203,4.715300,OK
9204,4.829300,OK
9205,4.738200,OK
9206,4.413400,OK
9207,4.785200,OK
9208,4.918600,OK
9209,5.232400,OK
9210,4.000600,OK
9211,4.921200,OK
9212,5.026500,OK
9213,4.480600,OK
9214,4.660800,OK
9215,5.197000,OK
9216,4.688300,OK
9217,4.571700,OK
9218,5.016000,OK
9219,4.802900,OK
9220,4.689300,OK
9221,4.640800,OK
9222,4.872900,OK
9223,4.737900,OK
9224,4.833100,OK
9225,4.930200,OK
9226,4.779300,OK
9227,5.110200,OK
9228,4.884800,OK
9229,4.952800,OK
9230,4.839600,OK
9231,4.903200,OK
9232,4.776700,OK
9233,4.804200,OK
9234,5.425100,OK
9235,4.759400,OK
9236,5.374600,OK
9237,5.032800,OK
9238,4.865800,OK
9239,4.737800,OK
9240,4.999100,OK
9241,5.528400,OK
9242,4.869000,OK
9243,3.884800,OK
9244,4.164100,OK
9245,4.031400,OK
9246,4.191300,OK
9247,4.665300,OK
9248,4.149100,OK
9249,4.153500,OK
9250,3.744100,OK
9251,4.621800,OK
9252,4.197500,OK
9253,3.817800,OK
9254,3.948600,OK
9255,4.318100,OK
9256,4.234000,OK
9257,4.455900,OK
9258,4.441800,OK
9259,3.905600,OK
9260,4.145300,OK
9261,4.150700,OK
9262,5.140900,OK
9263,4.788800,OK
9264,4.173200,OK
9265,4.314000,OK
9266,3.994300,OK
9267,4.410600,OK
9268,4.107500,OK
9269,4.126000,OK
9270,4.801400,OK
9271,3.902800,OK
9272,4.119400,OK
9273,4.735100,OK
9274,4.768000,OK
9275,4.072300,OK
9276,4.761000,OK
9277,4.244800,OK
9278,4.008900,OK
9279,4.947900,OK
9280,5.868900,OK
9281,4.871200,OK
9282,4.302800,OK
9283,4.010200,OK
9284,4.400100,OK
9285,4.088400,OK
9286,3.997600,OK
9287,4.120300,OK
9288,4.357000,OK
9289,4.979100,OK
9290,4.054200,OK
9291,5.009200,OK
9292,4.934900,OK
9293,4.085500,OK
9294,4.657600,OK
9295,4.579900,OK
9296,4.727700,OK
9297,4.691800,OK
9298,4.877500,OK
9299,4.993200,OK
9300,4.712000,OK
9301,4.912600,OK
9302,4.424900,OK
9303,4.877600,OK
9304,4.542500,OK
9305,5.008200,OK
9306,4.782300,OK
9307,4.791100,OK
9308,4.794600,OK
9309,5.008800,OK
9310,5.119200,OK
9311,4.288600,OK
9312,5.015800,OK
9313,5.059700,OK
9314,5.056000,OK
9315,4.616000,OK
9316,4.938600,OK
9317,4.831900,OK
9318,4.803200,OK
9319,4.961500,OK
9320,5.209600,OK
9321,5.274100,OK
9322,4.893900,OK
9323,5.005100,OK
9324,4.479900,OK
9325,4.947700,OK
9326,4.941300,OK
9327,5.091300,OK
9328,4.968200,OK
9329,4.514000,OK
9330,4.391800,OK
9331,4.864700,OK
9332,5.341500,OK
9333,5.256400,OK
9334,4.898200,OK
9335,5.533100,OK
9336,4.551700,OK
9337,4.999400,OK
9338,5.043700,OK
9339,4.766700,OK
9340,5.011100,OK
9341,5.136100,OK
9342,4.838600,OK
9343,4.895000,OK
9344,4.991900,OK
9345,5.037000,OK
9346,5.112300,OK
9347,5.250200,OK
9348,5.227000,OK
9349,5.244100,OK
9350,4.897100,OK
9351,5.006500,OK
9352,5.372700,OK
9353,6.499600,OK
9354,4.970500,OK
9355,4.927300,OK
9356,4.833700,OK
9357,4.222600,OK
9358,4.000700,OK
9359,4.539000,OK
9360,4.544800,OK
9361,4.304300,OK
9362,4.029400,OK
9363,3.985400,OK
9364,4.575900,OK
9365,3.741200,OK
9366,4.517000,OK
9367,4.396400,OK
9368,4.393500,OK
9369,4.285100,OK
9370,4.613400,OK
9371,4.393600,OK
9372,4.580900,OK
9373,4.380600,OK
9374,4.290900,OK
9375,3.948400,OK
9376,3.844700,OK
9377,4.174000,OK
9378,3.966100,OK
9379,4.800000,OK
9380,4.563600,OK
9381,4.673300,OK
9382,3.877300,OK
9383,3.939700,OK
9384,4.955100,OK
9385,4.002200,OK
9386,3.982800,OK
9387,4.675400,OK
9388,4.789100,OK
9389,4.746000,OK
9390,4.809400,OK
9391,3.925800,OK
9392,4.745100,OK
9393,4.833000,OK
9394,4.903300,OK
9395,4.057600,OK
9396,3.981100,OK
9397,3.998400,OK
9398,5.042800,OK
9399,4.224000,OK
9400,4.906600,OK
9401,4.674300,OK
9402,4.900600,OK
9403,5.060800,OK
9404,4.615200,OK
9405,4.902000,OK
9406,5.090000,OK
9407,4.616700,OK
9408,4.768600,OK
9409,4.763900,OK
9410,4.748000,OK
9411,4.813600,OK
9412,5.065700,OK
9413,4.816900,OK
9414,4.406900,OK
9415,4.956400,OK
9416,5.004300,OK
9417,4.490200,OK
9418,4.742000,OK
9419,4.289000,OK
9420,4.205200,OK
9421,4.988500,OK
9422,4.454000,OK
9423,5.111300,OK
9424,4.913200,OK
9425,4.818100,OK
9426,4.693900,OK
9427,4.900500,OK
9428,4.323800,OK
9429,4.412900,OK
9430,4.411800,OK
9431,5.280700,OK
9432,5.106300,OK
9433,4.433800,OK
9434,5.073500,OK
9435,5.127500,OK
9436,4.865300,OK
9437,4.918900,OK
9438,4.804100,OK
9439,5.090900,OK
9440,5.066200,OK
9441,4.949100,OK
9442,5.123900,OK
9443,4.862200,OK
9444,4.901200,OK
9445,4.723400,OK
9446,4.910300,OK
9447,5.031000,OK
9448,4.783000,OK
9449,4.937900,OK
9450,5.038600,OK
9451,4.536200,OK
9452,5.597400,OK
9453,5.184000,OK
9454,4.783900,OK
9455,4.899000,OK
9456,5.586800,OK
9457,4.760600,OK
9458,5.151000,OK
9459,5.137500,OK
9460,4.922600,OK
9461,5.064400,OK
9462,4.964300,OK
9463,5.028300,OK
9464,5.397100,OK
9465,4.560200,OK
9466,4.528400,OK
9467,4.442900,OK
9468,3.699600,OK
9469,3.538800,OK
9470,4.118200,OK
9471,3.810200,OK
9472,4.562600,OK
9473,3.688500,OK
9474,3.649200,OK
9475,4.540200,OK
9476,4.991400,OK
9477,3.691300,OK
9478,4.377800,OK
9479,4.233800,OK
9480,5.194200,OK
9481,4.240400,OK
9482,3.857600,OK
9483,4.105700,OK
9484,4.517200,OK
9485,4.117400,OK
9486,4.737300,OK
9487,4.282900,OK
9488,4.255200,OK
9489,3.982800,OK
9490,4.123000,OK
9491,4.251000,OK
9492,4.538300,OK
9493,3.985500,OK
9494,4.143100,OK
9495,4.640600,OK
9496,3.985800,OK
9497,5.382100,OK
9498,4.295700,OK
9499,4.343900,OK
9500,4.413000,OK
9501,4.744400,OK
9502,4.120500,OK
9503,4.575700,OK
9504,4.819500,OK
9505,4.010700,OK
9506,4.855500,OK
9507,4.070400,OK
9508,4.418400,OK
9509,4.364000,OK
9510,4.405400,OK
9511,4.208600,OK
9512,4.871000,OK
9513,4.184000,OK
9514,4.101900,OK
9515,4.697700,OK
9516,5.034200,OK
9517,4.868100,OK
9518,4.309600,OK
9519,4.917000,OK
9520,5.208700,OK
9521,4.903600,OK
9522,4.986100,OK
9523,5.023000,OK
9524,4.958000,OK
9525,4.999400,OK
9526,4.968200,OK
9527,4.800700,OK
9528,4.919700,OK
9529,4.185600,OK
9530,5.049300,OK
9531,5.074900,OK
9532,4.978000,OK
9533,5.132800,OK
9534,4.822000,OK
9535,4.816900,OK
9536,5.078000,OK
9537,4.881000,OK
9538,5.108300,OK
9539,4.465200,OK
9540,4.463600,OK
9541,4.346800,OK
9542,4.622600,OK
9543,4.563700,OK
9544,4.782100,OK
9545,4.686200,OK
9546,4.515900,OK
9547,4.391400,OK
9548,5.295600,OK
9549,4.636500,OK
9550,4.373700,OK
9551,4.440400,OK
9552,5.206600,OK
9553,4.841300,OK
9554,4.805500,OK
9555,4.735000,OK
9556,4.639200,OK
9557,5.210300,OK
9558,4.956500,OK
9559,4.738500,OK
9560,4.953400,OK
9561,4.880600,OK
9562,4.580900,OK
9563,4.844200,OK
9564,4.792800,OK
9565,4.789900,OK
9566,4.935600,OK
9567,4.888900,OK
9568,5.526600,OK
9569,4.876600,OK
9570,4.995900,OK
9571,4.906500,OK
9572,4.955300,OK
9573,5.098200,OK
9574,4.864000,OK
9575,5.545800,OK
9576,4.734400,OK
9577,4.666000,OK
9578,4.044100,OK
9579,3.768700,OK
9580,4.205700,OK
9581,4.308000,OK
9582,3.810800,OK
9583,3.930400,OK
9584,3.713000,OK
9585,4.046100,OK
9586,3.984700,OK
9587,3.845200,OK
9588,4.071700,OK
9589,3.847900,OK
9590,3.852400,OK
9591,3.914900,OK
9592,3.719400,OK
9593,4.308000,OK
9594,4.245100,OK
9595,4.005900,OK
9596,4.899400,OK
9597,4.087700,OK
9598,4.014100,OK
9599,4.736700,OK
9600,4.125300,OK
9601,3.979500,OK
9602,3.895600,OK
9603,4.726800,OK
9604,3.906500,OK
9605,3.836000,OK
9606,4.720300,OK
9607,4.011100,OK
9608,4.005300,OK
9609,4.143600,OK
9610,4.168200,OK
9611,4.532200,OK
9612,4.532500,OK
9613,4.321500,OK
9614,4.188600,OK
9615,4.994000,OK
9616,4.200500,OK
9617,4.016300,OK
9618,4.984700,OK
9619,5.074000,OK
9620,4.885900,OK
9621,4.033900,OK
9622,5.139700,OK
9623,4.762600,OK
9624,5.010300,OK
9625,4.161300,OK
9626,4.084400,OK
9627,4.173200,OK
9628,4.259600,OK
9629,4.121700,OK
9630,4.375500,OK
9631,4.540500,OK
9632,4.557300,OK
9633,4.633600,OK
9634,4.983400,OK
9635,4.435000,OK
9636,4.697500,OK
9637,4.120000,OK
9638,4.603200,OK
9639,4.347600,OK
9640,4.862000,OK
9641,4.868400,OK
9642,4.703800,OK
9643,4.677300,OK
9644,4.708800,OK
9645,4.593300,OK
9646,4.774800,OK
9647,4.507100,OK
9648,4.648800,OK
9649,4.856300,OK
9650,4.830100,OK
9651,4.893100,OK
9652,4.900200,OK
9653,5.060800,OK
9654,5.074300,OK
9655,4.669300,OK
9656,4.757000,OK
9657,4.739600,OK
9658,4.671900,OK
9659,5.054300,OK
9660,4.851000,OK
9661,4.980800,OK
9662,4.889100,OK
9663,4.945500,OK
9664,5.125100,OK
9665,5.029200,OK
9666,5.243100,OK
9667,5.365000,OK
9668,4.491800,OK
9669,5.762800,OK
9670,5.557500,OK
9671,5.249400,OK
9672,5.222100,OK
9673,5.169000,OK
9674,4.826500,OK
9675,4.540800,OK
9676,4.644500,OK
9677,5.650900,OK
9678,4.898300,OK
9679,4.713000,OK
9680,5.475700,OK
9681,4.709500,OK
9682,5.618300,OK
9683,4.977800,OK
9684,4.657200,OK
9685,4.582600,OK
9686,4.600100,OK
9687,4.273400,OK
9688,4.327700,OK
9689,4.409500,OK
9690,4.098800,OK
9691,3.978900,OK
9692,4.549900,OK
9693,3.875500,OK
9694,3.902600,OK
9695,4.025900,OK
9696,3.847300,OK
9697,3.966100,OK
9698,4.629300,OK
9699,3.792600,OK
9700,3.868600,OK
9701,4.618000,OK
9702,3.873800,OK
9703,3.905100,OK
9704,3.890200,OK
9705,4.045100,OK
9706,4.010300,OK
9707,3.823200,OK
9708,4.140600,OK
9709,4.841500,OK
9710,4.618100,OK
9711,4.754500,OK
9712,4.743000,OK
9713,4.012400,OK
9714,4.100500,OK
9715,3.964000,OK
9716,4.304500,OK
9717,4.190400,OK
9718,4.274000,OK
9719,4.064300,OK
9720,3.871800,OK
9721,4.482600,OK
9722,4.313000,OK
9723,4.736200,OK
9724,4.508200,OK
9725,4.561900,OK
9726,4.126400,OK
9727,4.649200,OK
9728,4.452700,OK
9729,4.345200,OK
9730,4.238200,OK
9731,4.873500,OK
9732,4.683600,OK
9733,4.811300,OK
9734,4.767300,OK
9735,4.841900,OK
9736,4.314300,OK
9737,4.842600,OK
9738,5.801000,OK
9739,5.128800,OK
9740,4.763400,OK
9741,4.770000,OK
9742,4.730000,OK
9743,4.883700,OK
9744,4.740400,OK
9745,4.713200,OK
9746,4.734400,OK
9747,4.951100,OK
9748,4.846300,OK
9749,4.425200,OK
9750,5.053200,OK
9751,4.842700,OK
9752,5.027400,OK
9753,4.702200,OK
9754,4.879000,OK
9755,4.898500,OK
9756,4.901700,OK
9757,5.104300,OK
9758,4.980900,OK
9759,4.878700,OK
9760,4.796600,OK
9761,4.702700,OK
9762,4.927000,OK
9763,4.888900,OK
9764,4.870000,OK
9765,5.048600,OK
9766,4.565600,OK
9767,4.961400,OK
9768,4.900600,OK
9769,4.747900,OK
9770,4.815200,OK
9771,4.479400,OK
9772,4.705800,OK
9773,4.988100,OK
9774,5.008000,OK
9775,5.191000,OK
9776,4.895000,OK
9777,5.495400,OK
9778,5.512300,OK
9779,4.665000,OK
9780,4.967200,OK
9781,5.461500,OK
9782,5.296900,OK
9783,4.634700,OK
9784,4.868700,OK
9785,4.668900,OK
9786,5.208900,OK
9787,5.474200,OK
9788,4.756700,OK
9789,5.053600,OK
9790,4.864900,OK
9791,5.015500,OK
9792,4.763100,OK
9793,5.445900,OK
9794,3.680100,OK
9795,3.936500,OK
9796,3.727600,OK
9797,3.736100,OK
9798,3.817300,OK
9799,3.723900,OK
9800,4.126400,OK
9801,3.858300,OK
9802,4.488900,OK
9803,4.105900,OK
9804,3.870400,OK
9805,3.747700,OK
9806,3.832600,OK
9807,4.204200,OK
9808,3.955300,OK
9809,3.983600,OK
9810,4.100700,OK
9811,3.793000,OK
9812,4.215200,OK
9813,4.115100,OK
9814,3.964100,OK
9815,4.567600,OK
9816,4.134800,OK
9817,3.878200,OK
9818,4.714500,OK
9819,4.663000,OK
9820,3.868800,OK
9821,4.721600,OK
9822,4.565900,OK
9823,4.716400,OK
9824,5.790600,OK
9825,3.915100,OK
9826,4.779800,OK
9827,4.874200,OK
9828,4.071700,OK
9829,4.875900,OK
9830,4.661700,OK
9831,4.486500,OK
9832,4.890800,OK
9833,4.676100,OK
9834,4.764700,OK
9835,4.738200,OK
9836,4.825600,OK
9837,4.749500,OK
9838,4.971100,OK
9839,4.601700,OK
9840,4.935700,OK
9841,5.084700,OK
9842,5.074000,OK
9843,4.850800,OK
9844,4.458200,OK
9845,4.813900,OK
9846,4.995200,OK
9847,4.780500,OK
9848,4.933700,OK
9849,4.973700,OK
9850,4.189600,OK
9851,4.960200,OK
9852,4.867700,OK
9853,4.116200,OK
9854,4.203700,OK
9855,5.049200,OK
9856,4.991200,OK
9857,5.044500,OK
9858,4.881300,OK
9859,4.257100,OK
9860,5.142000,OK
9861,4.890700,OK
9862,4.341400,OK
9863,5.112600,OK
9864,4.664700,OK
9865,5.179200,OK
9866,4.385600,OK
9867,4.998700,OK
9868,4.348100,OK
9869,4.404300,OK
9870,5.263400,OK
9871,5.183000,OK
9872,4.646000,OK
9873,4.639600,OK
9874,4.808400,OK
9875,4.734100,OK
9876,4.734600,OK
9877,5.302700,OK
9878,4.791000,OK
9879,5.100600,OK
9880,4.718600,OK
9881,4.649200,OK
9882,5.376100,OK
9883,4.924600,OK
9884,4.833800,OK
9885,4.841300,OK
9886,4.736000,OK
9887,5.286200,OK
9888,4.874500,OK
9889,5.466600,OK
9890,5.303600,OK
9891,5.185100,OK
9892,4.952800,OK
9893,5.014300,OK
9894,5.422400,OK
9895,5.404300,OK
9896,5.405200,OK
9897,5.403500,OK
9898,5.517000,OK
9899,5.443400,OK
9900,4.483500,OK
9901,4.433200,OK
9902,4.432700,OK
9903,4.307800,OK
9904,3.973800,OK
9905,3.975400,OK
9906,4.045300,OK
9907,4.070100,OK
9908,3.837800,OK
9909,3.971100,OK
9910,4.946800,OK
9911,4.243900,OK
9912,3.973100,OK
9913,4.786100,OK
9914,4.047100,OK
9915,4.379600,OK
9916,4.687700,OK
9917,3.780100,OK
9918,4.012900,OK
9919,3.928000,OK
9920,3.941600,OK
9921,3.985200,OK
9922,4.350500,OK
9923,4.752800,OK
9924,4.333300,OK
9925,4.684400,OK
9926,4.332600,OK
9927,3.893700,OK
9928,3.961200,OK
9929,4.715300,OK
9930,4.249800,OK
9931,3.825400,OK
9932,4.678900,OK
9933,4.259900,OK
9934,4.415700,OK
9935,4.343700,OK
9936,4.594600,OK
9937,4.819700,OK
9938,4.877700,OK
9939,4.502700,OK
9940,4.648000,OK
9941,4.628600,OK
9942,4.486400,OK
9943,4.782000,OK
9944,4.874400,OK
9945,4.832800,OK
9946,4.691900,OK
9947,4.867600,OK
9948,4.066100,OK
9949,4.801000,OK
9950,4.093600,OK
9951,4.806200,OK
9952,4.840600,OK
9953,4.871500,OK
9954,4.858300,OK
9955,4.867700,OK
9956,4.111000,OK
9957,4.982200,OK
9958,4.697000,OK
9959,4.643200,OK
9960,5.483300,OK
9961,5.053400,OK
9962,4.360300,OK
9963,4.406700,OK
9964,5.062100,OK
9965,5.074100,OK
9966,4.992100,OK
9967,4.823800,OK
9968,4.700100,OK
9969,4.544400,OK
9970,5.189200,OK
9971,4.655100,OK
9972,4.776900,OK
9973,4.661700,OK
9974,4.941500,OK
9975,4.664700,OK
9976,4.754700,OK
9977,4.533500,OK
9978,4.932200,OK
9979,4.855900,OK
9980,4.947600,OK
9981,5.020700,OK
9982,5.081300,OK
9983,4.873400,OK
9984,5.179800,OK
9985,4.534400,OK
9986,4.718000,OK
9987,4.999500,OK
9988,4.938700,OK
9989,5.120100,OK
9990,4.930900,OK
9991,5.403400,OK
9992,5.186300,OK
9993,5.458300,OK
9994,4.986900,OK
9995,5.157100,OK
9996,4.954700,OK
9997,3.801500,OK
9998,5.537700,OK
9999,4.951300,OK
10000,4.909200,OK
10001,4.853900,OK
10002,3.980200,OK
10003,4.019000,OK
10004,4.595100,OK
10005,4.442500,OK
10006,4.054000,OK
10007,3.823400,OK
10008,4.010400,OK
10009,4.691800,OK
10010,3.842500,OK
10011,4.128000,OK
10012,4.591800,OK
10013,3.900300,OK
10014,4.039900,OK
10015,4.015800,OK
10016,3.853900,OK
10017,4.143000,OK
10018,4.003500,OK
10019,4.001800,OK
10020,3.912700,OK
10021,3.949700,OK
10022,4.398500,OK
10023,4.206700,OK
10024,4.143900,OK
10025,4.755900,OK
10026,4.601600,OK
10027,4.612400,OK
10028,4.579400,OK
10029,4.990500,OK
10030,4.596400,OK
10031,4.718500,OK
10032,3.926100,OK
10033,4.131500,OK
10034,4.698200,OK
10035,3.884700,OK
10036,4.035600,OK
10037,3.999500,OK
10038,4.855900,OK
10039,4.858800,OK
10040,4.960500,OK
10041,3.990000,OK
10042,4.911200,OK
10043,4.774800,OK
10044,4.945600,OK
10045,4.841300,OK
10046,4.045600,OK
10047,4.501200,OK
10048,4.414400,OK
10049,4.304400,OK
10050,4.462400,OK
10051,4.386100,OK
10052,5.193900,OK
10053,4.638600,OK
10054,4.823500,OK
10055,4.936800,OK
10056,4.812700,OK
10057,4.916800,OK
10058,4.271100,OK
10059,4.710700,OK
10060,4.820300,OK
10061,4.849900,OK
10062,4.863700,OK
10063,4.780500,OK
10064,5.003700,OK
10065,4.952400,OK
10066,4.893500,OK
10067,4.549200,OK
10068,4.278000,OK
10069,4.720000,OK
10070,4.267500,OK
10071,4.380100,OK
10072,4.799400,OK
10073,5.115600,OK
10074,4.863000,OK
10075,5.177600,OK
10076,4.971400,OK
10077,4.915600,OK
10078,4.978300,OK
10079,4.951200,OK
10080,4.353300,OK
10081,4.912600,OK
10082,5.011900,OK
10083,4.716400,OK
10084,4.816000,OK
10085,4.957800,OK
10086,4.787400,OK
10087,4.752100,OK
10088,4.782400,OK
10089,5.266200,OK
10090,5.030300,OK
10091,5.457400,OK
10092,4.762800,OK
10093,4.747700,OK
10094,4.979700,OK
10095,4.840300,OK
10096,5.110800,OK
10097,4.882800,OK
10098,5.072500,OK
10099,4.978700,OK
10100,5.021600,OK
10101,5.187900,OK
10102,5.468800,OK
10103,5.087300,OK
10104,5.703200,OK
10105,4.962300,OK
10106,5.614200,OK
10107,4.872500,OK
10108,5.576000,OK
10109,4.056000,OK
